name,lat,long,img,distance,url,props,eparhia,mitropolia,boss,type,founded
"Свято-Благовещенский женский монастырь, г. Слоним Новогрудской епархии",53.110637998532,25.331999534393,/upload/iblock/800/800d4ccd432c023549099394d932be87/38ce97901001a46590078659f4645fe1.jpg,846,/monastyri/monastery/svyato-blagoveshchenskiy-zhenskiy-monastyr-g-slonim-novogrudskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '2001'}",,,,,
 Благовещенский пещерный мужской монастырь на Мангупе  ,44.590191082819,33.803077579203,/upload/iblock/bd4/bd4bb46d539ce780b98f7b190c58ba53/01.jpg,1271,/monastyri/monastery/blagoveshchenskiy-peshchernyy-muzhskoy-monastyr-na-mangupe-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
 Благовещенское подворье  Апшеронского женского монастыря в честь иконы Божией Матери «Нерушимая стена» ,45.023991764472,38.968269550262,/upload/iblock/e91/e91ce78ca80b6fb0d29ffdc51c530901/nn.jpg,1198,/monastyri/monastery/blagoveshchenskoe-podvore-apsheronskogo-zhenskogo-monastyrya-v-chest-ikony-bozhiey-materi-nerushimaya/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2015'}",,,,,
 Богородицкая  Площанская пустынь,52.521237942828,34.46964086113,/upload/iblock/e60/e6085c0ac2bd376fe46db78d77a1dfb2/1.jpg,414,/monastyri/monastery/bogoroditskaya-ploshchanskaya-pustyn/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1620'}",,,,,
"Свято-Богоявленский Кутеинский мужской монастырь, г. Орша Витебской епархии",54.492154728587,30.412403108459,/upload/iblock/c87/c87ae31f955639a20f7b33a29a08aa2d/28691804c58807da9d8b74d4b9f96d9d.jpg,479,/monastyri/monastery/svyato-bogoyavlenskiy-kuteinskiy-muzhskoy-monastyr-g-orsha/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '1620'}",,,,,
Свято-Варваринский женский монастырь  во имя блаженной Варвары Скворчихинской  деревни Скворчиха,53.320889,56.136832,/upload/iblock/cf0/vwbbv8p9ph40bxvzrfjdrto8del09sa2/IMG_6889_700x400.jpg,1221,/monastyri/monastery/svyato-varvarinskiy-zhenskiy-monastyr-vo-imya-blazhennoy-varvary-skvorchikhinskoy-derevni-skvorchikh/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2020'}",,,,,
Свято-Варваринский женский монастырь Пинской епархии,52.113866260197,26.101634374344,/upload/iblock/d57/d571d6de5392725d8d65b8b0fd8e2a5c/8420cda257bd61f29d58cd4849d01111.jpg,855,/monastyri/monastery/svyato-varvarinskiy-zhenskiy-monastyr-pinskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': ''}",,,,,
Свято-Васильевский Овручский женский монастырь Овручской епархии,51.31531,28.799841,/upload/iblock/76e/uw0hkrjf0pswt4e3yubpihjf8z8zoh4b/Svyato_Vasilevskiy_zhenskiy_monastyr.jpg,763,/monastyri/monastery/svyato-vasilevskiy-ovruchskiy-zhenskiy-monastyr-ovruchskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': '2017'}",,,,,
 Великомученика Георгия Победоносца мужской монастырь у мыса Фиолент  ,44.504983052267,33.51038720734,/upload/iblock/d86/d86626df561b9dd73ee4a5ec2e742a6e/mon.jpg,1285,/monastyri/monastery/velikomuchenika-georgiya-pobedonostsa-muzhskoy-monastyr-u-mysa-fiolent-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '891'}",,,,,
Свято-Георгиевский женский монастырь Уманской епархии,48.686976394878,30.148559359963,/upload/iblock/fd6/gc8hi4stxtdm19advrusftfixhf7r0u4/00.jpg,936,/monastyri/monastery/svyato-georgievskiy-zhenskiy-monastyr-umanskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': ''}",,,,,
Свято-Георгиевский скит Вознесенского мужского монастыря Бориспольской епархии,50.305154753857,29.588675364236,/upload/iblock/6d5/me7fhzsgqui27nv8cubj79rmif3sqavm/foto-otsutstvuet.jpg,809,/monastyri/monastery/svyato-georgievskiy-skit-voznesenskogo-muzhskogo-monastyrya-borispolskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит епархиального монастыря', 'founded': '2011'}",,,,,
Женский монастырь в честь иконы Божией Матери «Державная»   п. Изобильное,54.766494550772,21.174742949707,/upload/iblock/e5c/e5c0645947616665b53f1dc996ea6b3c/i_300x300.png,1046,/monastyri/monastery/zhenskiy-monastyr-v-chest-ikony-bozhiey-materi-derzhavnaya-p-izobilnoe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2009'}",,,,,
 Иверский Валдайский мужской монастырь,57.989230826767,33.304118070612,/upload/iblock/7fa/7fa810e352ad6a35d2ae187cf5d9073a/1.jpg,361,/monastyri/monastery/iverskiy-valdayskiy-muzhskoy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
 Инунденский Всехскорбященский мужской монастырь Кишиневской епархии,48.130998,28.353347,/upload/iblock/e55/sg9gbshgm9kaj7g1jh3cws658907e3cc/IMG_0554.jpg,1058,/monastyri/monastery/inundenskiy-vsekhskorbyashchenskiy-muzhskoy-monastyr-kishinevskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Православной Церкви Молдовы', 'founded': '2005'}",,,,,
Свято-Иоанно-Предтеченский мужской монастырь Луганской епархии ,48.917385800091,39.641259875566,/upload/iblock/fae/9ihs26w865mm5s89090wj3xc9elpkkxl/03.jpg,773,/monastyri/monastery/svyato-ioanno-predtechenskiy-muzhskoy-monastyr-luganskoy-eparkhii-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': '2007'}",,,,,
 Мужской монастырь святых первоверховных апостолов Петра и Павла в г. Светлограде,45.313660638233,42.847386228836,/upload/iblock/467/46764c6ff0311841f6b925089c0a586d/vagQk_FA9Z4.jpg,1218,/monastyri/monastery/muzhskoy-monastyr-svyatykh-pervoverkhovnykh-apostolov-petra-i-pavla-v-g-svetlograde/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2019'}",,,,,
Свято-Николаевский мужской скит  мужского монастыря в честь Святых Царственных страстотерпцев Белоцерковской епархии,49.516583,30.477977,,844,/monastyri/monastery/svyato-nikolaevskiy-muzhskoy-skit-muzhskogo-monastyrya-v-chest-svyatykh-tsarstvennykh-strastoterptse/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит епархиального монастыря', 'founded': ''}",,,,,
"Свято-Никольский женский монастырь, г. Могилев Могилевской епархии",53.893876900181,30.345529523399,/upload/iblock/acf/acfb0fb530227a61f8678fcfb7483c83/89df459e91d9b2f962c0d681df4bf391.jpg,510,/monastyri/monastery/svyato-nikolskiy-zhenskiy-monastyr-g-mogilev-mogilevskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '1636'}",,,,,
Свято-Пантелеимоновский женский монастырь в г.Браславе  Полоцкой епархии,55.636194815961,27.045216133591,/upload/iblock/7b9/7b9065f94baba37ff064e86f1c9961c5/cb0566c35c75136062861687a69591f3.jpg,663,/monastyri/monastery/svyato-panteleimonovskiy-zhenskiy-monastyr-v-g-braslave-polotskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '2006'}",,,,,
 Параскево- Вознесенский женский монастырь село Пайгарма,54.078784513924,44.831496611654,/upload/iblock/9e8/9e81109ec15d93f732298c6cabd759e7/102.jpg,498,/monastyri/monastery/paraskevo-voznesenskiy-zhenskiy-monastyr-selo-paygarma/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1865'}",,,,,
 Петропавловский женский монастырь города Юрьев-Польский,56.51083558951,39.687431244096,/upload/iblock/fe3/fe3c7409051bc05f3c49eb95cba92cb3/2s_1024x683.jpg,154,/monastyri/monastery/petropavlovskiy-zhenskiy-monastyr-goroda-yurev-polskiy/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1874'}",,,,,
 Подворье в честь Всех святых Свято-Вознесенского мужского монастыря Луганской епархии ,48.546860424824,39.336003126984,/upload/iblock/5d1/gw26dfokrks1sf92bxngaanu3aanfwhf/592127852.jpg,811,/monastyri/monastery/podvore-v-chest-vsekh-svyatykh-svyato-voznesenskogo-muzhskogo-monastyrya-luganskoy-eparkhii-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
 Подворье Николаевского Клобукова женского монастыря Петро-Павловский храм г. Кашина ,57.355496266033,37.625177517197,/upload/iblock/f4a/f4aecc895014a03ba9e3a980d7fbad6a/petropavlkashin3a.jpg,178,/monastyri/monastery/podvore-nikolaevskogo-klobukova-zhenskogo-monastyrya-petro-pavlovskiy-khram-g-kashina-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1621'}",,,,,
"Свято-Покровский женский монастырь, г. Толочин Витебской епархии",54.406555213431,29.700722662041,/upload/iblock/3d8/3d8cab14254a1d8ef1f721f78577fb98/9DHCkyqEMdM.jpg,526,/monastyri/monastery/svyato-pokrovskiy-zhenskiy-monastyr-g-tolochin-vitebskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '1604'}",,,,,
 Рождество-Богородицкий женский монастырь с. Линевичи,43.735734561412,131.85435972884,/upload/iblock/773/7731b6136c1b86bfe5275fd7106e8497/linevichi_obshee_3.jpg,6363,/monastyri/monastery/rozhdestvo-bogoroditskiy-zhenskiy-monastyr-s-linevichi/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1900'}",,,,,
Свято-Троицкий женский монастырь с. Красный Ключ.,55.388114339726,56.65488919916,/upload/iblock/7fd/7fd8bef82073c7d5b3eb6f6f2f167140/Kxb_ZgoRlGM.jpg,1194,/monastyri/monastery/birskiy-svyato-troitskiy-zhenskiy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1878'}",,,,,
 Свято-Успенский Святогорский мужской монастырь ,57.022333063347,28.918556058344,/upload/iblock/dd9/dd94b33eced11e75303a750f5c2c0c30/0BfEtDcN02k.jpg,554,/monastyri/monastery/svyato-uspenskiy-svyatogorskiy-muzhskoy-monastyr-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1569'}",,,,,
Скит Никольского мужского монастыря в честь иконы Божией Матери «Неупиваемая чаша»,55.209152206955,73.251884127128,,2222,/monastyri/monastery/skit-nikolskogo-muzhskogo-monastyrya-v-chest-ikony-presvyatoy-bogoroditsy-neupivaemaya-chasha/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит епархиального монастыря', 'founded': ''}",,,,,
 Спасо-Богородицкий Одигитриевский женский монастырь под городом Вязьма,55.328779720029,34.070101130553,/upload/iblock/574/wptlw8r0d2iuwh8rydiwugwrimwcdosa/Spaso_Bogoroditskiy-Odigitrievskiy-zhenskiy-monastyr.JPG,229,/monastyri/monastery/spaso-bogoroditskiy-odigitrievskiy-zhenskiy-monastyr-pod-vyazmoy/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2009'}",,,,,
 Спасо-Вознесенский женский монастырь г. Смоленска,54.784824165476,32.050004584656,/upload/iblock/f79/f79872d9729c33f5d355185b180abc74/1.jpg,369,/monastyri/monastery/spaso-voznesenskiy-zhenskiy-monastyr-g-smolenska/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1515'}",,,,,
 Спасо-Преображенский Бузулукский мужской монастырь ,52.81396252176,52.32256671167,/upload/iblock/1ef/1ef3413b22247a13bcd8bd9ad702a27f/6.jpg,1007,/monastyri/monastery/spaso-preobrazhenskiy-buzulukskiy-muzhskoy-monastyr-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1853'}",,,,,
"Свято-Тихвинский женский монастырь, г. Гомель Гомельской епархии",52.42604164453,30.986304784061,/upload/iblock/26b/26be13fe41afdc19806dbb182b6d56a2/11.jpg,569,/monastyri/monastery/svyato-tikhvinskiy-zhenskiy-monastyr-g-gomel-gomelskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '1993'}",,,,,
Свято-Успенский женский монастырь Бориспольской епархии,50.308971,31.789746,/upload/iblock/acd/h4p1f12mh8w7dlrs3kbenmneipzjuxq6/01.jpg,720,/monastyri/monastery/svyato-uspenskiy-zhenskiy-monastyr-borispolskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': '2005'}",,,,,
"Свято-Успенский женский монастырь, д. Казимирово Гомельской епархии",52.908986069888,29.837670746033,/upload/iblock/613/613690494f4414de373fda72c96a500a/1.jpg,596,/monastyri/monastery/svyato-uspenskiy-zhenskiy-monastyr-d-kazimirovo-gomelskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Белорусской Православной Церкви', 'founded': '2000'}",,,,,
Свято-Успенский Кэприянский мужской монастырь Кишиневской епархии,47.116674,28.50957,/upload/iblock/4ab/tegnm7r2qxzawz2dne1wp7v06lqm1a2p/1.jpg,1148,/monastyri/monastery/svyato-uspenskiy-kepriyanskiy-muzhskoy-monastyr-kishinevskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Православной Церкви Молдовы', 'founded': '1429'}",,,,,
Cвято-Рождественский Забричанский мужской монастырь  Единецко-Бричанской епархии,48.07776637886,27.261900381568,/upload/iblock/982/15999.jpg,1109,/monastyri/monastery/cvyato-rozhdestvenskiy-zabrichanskiy-muzhskoy-monastyr-edinetsko-brichanskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Православной Церкви Молдовы', 'founded': '1999'}",,,,,
Cканов Пещерный мужской монастырь преподобных Антония и Феодосия Печерских,53.858444809772,43.779625077385,/upload/iblock/4df/4df31bb1ca107f64a8c43b95c6711585/22.jpg,448,/monastyri/monastery/ckanov-peshchernyy-muzhskoy-monastyr-prepodobnykh-antoniya-i-feodosiya-pecherskikh/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
Абабковский Николаевский Георгиевский женский монастырь ,56.039664299732,43.139758288361,/upload/iblock/4a5/dsc_0293.jpg,346,/monastyri/monastery/ababkovskiy-nikolaevskiy-georgievskiy-zhenskiy-monastyr-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
Абалацко-Знаменский  Петро-Павловский женский монастырь  Усть-Каменогорской и Семипалатинской епархии,50.39424479462,80.225857330688,/upload/iblock/9fb/monastir_1.jpg,2861,/monastyri/monastery/abalatsko-znamenskiy-petro-pavlovskiy-zhenskiy-monastyr-ust-kamenogorskoy-i-semipalatinskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри Митрополичьего округа Русской Православной Церкви в республике Казахстан', 'founded': '1997'}",,,,,
Авраамиев Богоявленский женский монастырь,57.196155699121,39.451153079407,/upload/iblock/dcb/2.jpg,196,/monastyri/monastery/avraamiev-bogoyavlenskiy-zhenskiy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
Актайский скит Свято-Николаевского монастыря,58.866458602009,60.671204076601,/upload/iblock/06e/016.jpg,1420,/monastyri/monastery/aktayskiy-skit-svyato-nikolaevskogo-monastyrya/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит епархиального монастыря', 'founded': ''}",,,,,
Аланский Богоявленский женский монастырь,43.046735342968,44.22816079953,/upload/iblock/c72/c7235b6fa8cca6c3fb10c713eeb01750/58.JPG,1491,/monastyri/monastery/alanskiy-bogoyavlenskiy-zhenskiy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2002'}",,,,,
Аланский Успенский мужской монастырь,42.821846088356,44.274936103074,/upload/iblock/5d1/5d10f511866b2219edc1215451543900/a.jpg,1516,/monastyri/monastery/alanskiy-uspenskiy-muzhskoy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2000'}",,,,,
Мужской монастырь во имя Новомучеников и исповедников Церкви Русской г. Алапаевск  ,57.950439294477,61.704834187125,/upload/iblock/6af/1.jpg,1477,/monastyri/monastery/muzhskoy-monastyr-vo-imya-novomuchenikov-i-ispovednikov-tserkvi-russkoy-g-alapaevsk-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1995'}",,,,,
Алатырский Киево-Николаевский Новодевичий монастырь,54.849697651902,46.601068424235,/upload/iblock/cd0/cd002e65d5563b7633814c3782c3f512/777.jpg,578,/monastyri/monastery/alatyrskiy-kievo-nikolaevskiy-novodevichiy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1639'}",,,,,
Алатырский Троицкий мужской монастырь,54.854775987938,46.594585855615,/upload/iblock/60c/60c6dcafd34fb86a4ef07f59f56d08ad/og.jpg,577,/monastyri/monastery/alatyrskiy-troitskiy-muzhskoy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1552'}",,,,,
Алейский Свято-Димитриевский мужской монастырь,52.484151671737,82.801828635582,/upload/iblock/187/1870bd0dad8d1788d3b527e4d325debd/dimitr_monast.jpg,2914,/monastyri/monastery/aleyskiy-svyato-dimitrievskiy-muzhskoy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1994'}",,,,,
Александро-Невский женский монастырь с. Маклаково,56.888703137467,37.578053577349,/upload/iblock/552/552ac6b19901b5b92accf8fe98f7191f/1.jpg,126,/monastyri/monastery/aleksandro-nevskiy-zhenskiy-monastyr-s-maklakovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1895'}",,,,,
Свято-Троицкий Александро-Невский ставропигиальный женский монастырь,56.108909087866,36.586687099774,/upload/iblock/da2/y56xmahcjxtarovhzkuwaxszhr7wd05p/monasterium_24_03_11.jpg,76,/monastyri/monastery/svyato-troitskiy-aleksandro-nevskiy-stavropigialnyy-zhenskiy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Ставропигиальные монастыри Русской Православной Церкви', 'founded': '1899'}",,,,,
Александро-Невский монастырь в с.Кюрегаси Моргаушского района,56.093347,46.806457,/upload/iblock/99b/99b5ef4cf2eae5e757650c90ba15d960/monastur.jpg,574,/monastyri/monastery/aleksandro-nevskiy-monastyr-v-s-kyuregasi-morgaushskogo-rayona/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1903'}",,,,,
Александро-Невский мужской монстырь в деревне Кимляй,54.13562,43.775113,/upload/iblock/3b9/3b97a24c8e48ab8f8cee3defd67bb044/IMG_8088.jpg,433,/monastyri/monastery/aleksandro-nevskiy-muzhskoy-monstyr-v-derevne-kimlyay/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
Александро-Невский Ново-Тихвинский женский монастырь города Екатеринбурга ,56.822779408162,60.598488838623,/upload/iblock/509/novo_tikhvinskiy_zhenskiy_monastyr_ekaterinburg_39.jpg,1417,/monastyri/monastery/aleksandro-nevskiy-novo-tikhvinskiy-zhenskiy-monastyr-g-ekaterinburga-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1809'}",,,,,
Свято-Александро-Невский ставропигиальный женский монастырь Киевской епархии,51.272128064809,24.12268308278,/upload/iblock/6f6/o3sq84r6b2vzrt7qta16m8xrefiukgqn/00.jpg,1020,/monastyri/monastery/svyato-aleksandro-nevskiy-stavropigialnyy-zhenskiy-monastyr-kievskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': '2012'}",,,,,
Александро-Ошевенский мужской монастырь,61.858539553007,38.781148231507,/upload/iblock/fd9/fd9e54f0505d316669668b3db7501ac5/oXWi6qwNwWw.jpg,682,/monastyri/monastery/aleksandro-oshevenskiy-muzhskoy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
Свято-Александровский  мужской монастырь города Суздаля ,56.427049468359,40.440736708668,/upload/iblock/86c/86c0527bf8010da3e332458deeb8e255/vv.jpg,191,/monastyri/monastery/svyato-aleksandrovskiy-muzhskoy-monastyr-goroda-suzdalya-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1240'}",,,,,
Алексеево-Акатов женский монастырь г. Воронежа ,51.674741509916,39.222568957672,/upload/iblock/657/65711e0fa0a052bf1df9d4b71f5e54fa/001.jpg,466,/monastyri/monastery/alekseevo-akatov-zhenskiy-monastyr-g-voronezha-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1620'}",,,,,
Алексеевский женский монастырь в Угличе ,57.526590938707,38.330572982803,/upload/iblock/afb/afbed8f0804e498d7914bb5780e7926d/11.jpeg,202,/monastyri/monastery/alekseevskiy-zhenskiy-monastyr-v-ugliche-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1371'}",,,,,
Алексеевский ставропигиальный женский монастырь,55.784009912285,37.667146766026,/upload/iblock/9f6/monasterium.ru_00.png,5,/monastyri/monastery/alekseevskiy-stavropigialnyy-zhenskiy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Ставропигиальные монастыри Русской Православной Церкви', 'founded': '1358'}",,,,,
Свято-Анастасиевский ставропигиальный женский монастырь Киевской епархии,50.265833534271,28.617286465607,/upload/iblock/04e/oz5co093c35s3n2r68m2z7qh2fst42jo/05.jpg,857,/monastyri/monastery/svyato-anastasievskiy-stavropigialnyy-zhenskiy-monastyr-kievskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': '1999'}",,,,,
Андреевский мужской монастырь в г. Мирный,62.542391111701,113.98835489815,/upload/iblock/066/06685dc7cd41772ecee146f8966bf3ea/IMG_4743_720x380.jpg,4157,/monastyri/monastery/andreevskiy-muzhskoy-monastyr-v-g-mirnyy/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2014'}",,,,,
Андреевский мужской монастырь с. Андреевка ,51.932888,56.6388,/upload/iblock/238/2384221c299698d3c6fd51a40ff2fce5/1.jpg,1314,/monastyri/monastery/andreevskiy-muzhskoy-monastyr-s-andreevka-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1996'}",,,,,
"Свято-Андреевский мужской монастырь, с. Первозвановка ",48.340449764629,39.416718934358,/upload/iblock/648/qf864u2ttco0mje67bjprkq85gwoe5n5/00-_1_.jpg,834,/monastyri/monastery/svyato-andreevskiy-muzhskoy-monastyr-s-pervozvanovka-rovenkovskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1997'}",,,,,
Андреевский скит Александро-Невской лавры ,59.929898843147,30.714869003373,/upload/iblock/6b3/1.jpg,618,/monastyri/monastery/skit-sv-ap-andreya-pervozvannogo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит епархиального монастыря', 'founded': '1998'}",,,,,
Андреевский ставропигиальный мужской монастырь,55.711939679732,37.575220311674,/upload/iblock/ecf/4tn7xhlvoay3rn4j701za7xp3jdui2nt/HVM39151.JPG,6,/monastyri/monastery/andreevskiy-stavropigialnyy-muzhskoy-monastyr/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Ставропигиальные монастыри Русской Православной Церкви', 'founded': ''}",,,,,
Антоние-Феодосиевский Потоцкий мужской монастырь Кременчугской епархии,49.123469607077,33.603625820786,/upload/iblock/4ae/t53ccdi9h0sq5df3seo1or4scga8f9e1/03.jpg,786,/monastyri/monastery/antonie-feodosievskiy-pototskiy-muzhskoy-monastyr-kremenchugskoy-eparkhii/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Монастыри УПЦ МП', 'founded': '2003'}",,,,,
Антониево-Дымский мужской монастырь,59.574383321721,33.682040226464,/upload/iblock/249/249812c69d9e520e0ca171e109ecb9a1/1.jpg,485,/monastyri/monastery/antonievo-dymskiy-muzhskoy-monastyre/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '1243'}",,,,,
Апостола и евангелиста Луки мужской монастырь в с. Лаки ,44.665452692771,33.95283312136,/upload/iblock/26d/26d82d875b44b1b57490c20dd37c0d60/0.jpg,1261,/monastyri/monastery/apostola-i-evangelista-luki-muzhskoy-monastyr-v-s-laki-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2009'}",,,,,
Женский монастырь в честь иконы Божией Матери «Нерушимая Стена» г. Апшеронска,44.446165304238,39.764997652115,/upload/iblock/90d/90d8bd485734975d6f6282c30dcbb30d/35427538165_bb378d30b4_b.jpg,1267,/monastyri/monastery/zhenskiy-monastyr-v-chest-ikony-bozhiey-materi-nerushimaya-stena-g-apsheronska/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'Епархиальные монастыри Русской Православной Церкви', 'founded': '2002'}",,,,,
